location,target_end_date,target_type,true_value,location_name,population
IT,2022-08-27,Cases,157864,Italy,60551416
IT,2022-09-03,Cases,136211,Italy,60551416
IT,2022-09-10,Cases,110218,Italy,60551416
IT,2022-09-17,Cases,113644,Italy,60551416
IT,2022-09-24,Cases,135877,Italy,60551416
IT,2022-10-01,Cases,215534,Italy,60551416
IT,2022-10-08,Cases,280947,Italy,60551416
IT,2022-10-15,Cases,288452,Italy,60551416
IT,2022-10-22,Cases,252777,Italy,60551416
IT,2022-10-29,Cases,208501,Italy,60551416
IT,2022-11-05,Cases,110988,Italy,60551416
IT,2022-11-12,Cases,181181,Italy,60551416
IT,2022-11-19,Cases,208346,Italy,60551416
IT,2022-11-26,Cases,229122,Italy,60551416
IT,2022-12-03,Cases,227420,Italy,60551416
LI,2020-01-25,Cases,0,Liechtenstein,37922
LI,2020-02-01,Cases,0,Liechtenstein,37922
LI,2020-02-08,Cases,0,Liechtenstein,37922
LI,2020-02-15,Cases,0,Liechtenstein,37922
LI,2020-02-22,Cases,0,Liechtenstein,37922
LI,2020-02-29,Cases,0,Liechtenstein,37922
LI,2020-03-07,Cases,1,Liechtenstein,37922
LI,2020-03-14,Cases,6,Liechtenstein,37922
LI,2020-03-21,Cases,37,Liechtenstein,37922
LI,2020-03-28,Cases,18,Liechtenstein,37922
LI,2020-04-04,Cases,16,Liechtenstein,37922
LI,2020-04-11,Cases,2,Liechtenstein,37922
LI,2020-04-18,Cases,2,Liechtenstein,37922
LI,2020-04-25,Cases,1,Liechtenstein,37922
LI,2020-05-02,Cases,0,Liechtenstein,37922
LI,2020-05-09,Cases,0,Liechtenstein,37922
LI,2020-05-16,Cases,0,Liechtenstein,37922
LI,2020-05-23,Cases,0,Liechtenstein,37922
LI,2020-05-30,Cases,0,Liechtenstein,37922
LI,2020-06-06,Cases,0,Liechtenstein,37922
LI,2020-06-13,Cases,0,Liechtenstein,37922
LI,2020-06-20,Cases,0,Liechtenstein,37922
LI,2020-06-27,Cases,0,Liechtenstein,37922
LI,2020-07-04,Cases,1,Liechtenstein,37922
LI,2020-07-11,Cases,1,Liechtenstein,37922
LI,2020-07-18,Cases,2,Liechtenstein,37922
LI,2020-07-25,Cases,0,Liechtenstein,37922
LI,2020-08-01,Cases,2,Liechtenstein,37922
LI,2020-08-08,Cases,0,Liechtenstein,37922
LI,2020-08-15,Cases,5,Liechtenstein,37922
LI,2020-08-22,Cases,6,Liechtenstein,37922
LI,2020-08-29,Cases,7,Liechtenstein,37922
LI,2020-09-05,Cases,1,Liechtenstein,37922
LI,2020-09-12,Cases,3,Liechtenstein,37922
LI,2020-09-19,Cases,2,Liechtenstein,37922
LI,2020-09-26,Cases,6,Liechtenstein,37922
LI,2020-10-03,Cases,6,Liechtenstein,37922
LI,2020-10-10,Cases,20,Liechtenstein,37922
LI,2020-10-17,Cases,75,Liechtenstein,37922
LI,2020-10-24,Cases,155,Liechtenstein,37922
LI,2020-10-31,Cases,201,Liechtenstein,37922
LI,2020-11-07,Cases,227,Liechtenstein,37922
LI,2020-11-14,Cases,190,Liechtenstein,37922
LI,2020-11-21,Cases,144,Liechtenstein,37922
LI,2020-11-28,Cases,148,Liechtenstein,37922
LI,2020-12-05,Cases,133,Liechtenstein,37922
LI,2020-12-12,Cases,130,Liechtenstein,37922
LI,2020-12-19,Cases,249,Liechtenstein,37922
LI,2020-12-26,Cases,266,Liechtenstein,37922
LI,2021-01-02,Cases,196,Liechtenstein,37922
LI,2021-01-09,Cases,136,Liechtenstein,37922
LI,2021-01-16,Cases,51,Liechtenstein,37922
LI,2021-01-23,Cases,60,Liechtenstein,37922
LI,2021-01-30,Cases,57,Liechtenstein,37922
LI,2021-02-06,Cases,28,Liechtenstein,37922
LI,2021-02-13,Cases,21,Liechtenstein,37922
LI,2021-02-20,Cases,7,Liechtenstein,37922
LI,2021-02-27,Cases,24,Liechtenstein,37922
LI,2021-03-06,Cases,23,Liechtenstein,37922
LI,2021-03-13,Cases,16,Liechtenstein,37922
LI,2021-03-20,Cases,24,Liechtenstein,37922
LI,2021-03-27,Cases,24,Liechtenstein,37922
LI,2021-04-03,Cases,36,Liechtenstein,37922
LI,2021-04-10,Cases,63,Liechtenstein,37922
LI,2021-04-17,Cases,68,Liechtenstein,37922
LI,2021-04-24,Cases,65,Liechtenstein,37922
LI,2021-05-01,Cases,66,Liechtenstein,37922
LI,2021-05-08,Cases,29,Liechtenstein,37922
LI,2021-05-15,Cases,17,Liechtenstein,37922
LI,2021-05-22,Cases,14,Liechtenstein,37922
LI,2021-05-29,Cases,11,Liechtenstein,37922
LI,2021-06-05,Cases,13,Liechtenstein,37922
LI,2021-06-12,Cases,6,Liechtenstein,37922
LI,2021-06-19,Cases,3,Liechtenstein,37922
LI,2021-06-26,Cases,4,Liechtenstein,37922
LI,2021-07-03,Cases,13,Liechtenstein,37922
LI,2021-07-10,Cases,11,Liechtenstein,37922
LI,2021-07-17,Cases,12,Liechtenstein,37922
LI,2021-07-24,Cases,15,Liechtenstein,37922
LI,2021-07-31,Cases,11,Liechtenstein,37922
LI,2021-08-07,Cases,16,Liechtenstein,37922
LI,2021-08-14,Cases,59,Liechtenstein,37922
LI,2021-08-21,Cases,73,Liechtenstein,37922
LI,2021-08-28,Cases,41,Liechtenstein,37922
LI,2021-09-04,Cases,58,Liechtenstein,37922
LI,2021-09-11,Cases,59,Liechtenstein,37922
LI,2021-09-18,Cases,28,Liechtenstein,37922
LI,2021-09-25,Cases,28,Liechtenstein,37922
LI,2021-10-02,Cases,9,Liechtenstein,37922
LI,2021-10-09,Cases,9,Liechtenstein,37922
LI,2021-10-16,Cases,17,Liechtenstein,37922
LI,2021-10-23,Cases,39,Liechtenstein,37922
LI,2021-10-30,Cases,39,Liechtenstein,37922
LI,2021-11-06,Cases,66,Liechtenstein,37922
LI,2021-11-13,Cases,118,Liechtenstein,37922
LI,2021-11-20,Cases,285,Liechtenstein,37922
LI,2021-11-27,Cases,346,Liechtenstein,37922
LI,2021-12-04,Cases,385,Liechtenstein,37922
LI,2021-12-11,Cases,435,Liechtenstein,37922
LI,2021-12-18,Cases,350,Liechtenstein,37922
LI,2021-12-25,Cases,249,Liechtenstein,37922
LI,2022-01-01,Cases,271,Liechtenstein,37922
LI,2022-01-08,Cases,430,Liechtenstein,37922
LI,2022-01-15,Cases,556,Liechtenstein,37922
LI,2022-01-22,Cases,685,Liechtenstein,37922
LI,2022-01-29,Cases,937,Liechtenstein,37922
LI,2022-02-05,Cases,836,Liechtenstein,37922
LI,2022-02-12,Cases,840,Liechtenstein,37922
LI,2022-02-19,Cases,662,Liechtenstein,37922
LI,2022-02-26,Cases,639,Liechtenstein,37922
LI,2022-03-05,Cases,1081,Liechtenstein,37922
LI,2022-03-12,Cases,1192,Liechtenstein,37922
LI,2022-03-19,Cases,1218,Liechtenstein,37922
LI,2022-03-26,Cases,774,Liechtenstein,37922
LI,2022-04-02,Cases,412,Liechtenstein,37922
LI,2022-04-09,Cases,273,Liechtenstein,37922
LI,2022-04-16,Cases,273,Liechtenstein,37922
LI,2022-04-23,Cases,116,Liechtenstein,37922
LI,2022-04-30,Cases,94,Liechtenstein,37922
LI,2022-05-07,Cases,80,Liechtenstein,37922
LI,2022-05-14,Cases,68,Liechtenstein,37922
LI,2022-05-21,Cases,59,Liechtenstein,37922
LI,2022-05-28,Cases,36,Liechtenstein,37922
LI,2022-06-04,Cases,104,Liechtenstein,37922
LI,2022-06-11,Cases,73,Liechtenstein,37922
LI,2022-06-18,Cases,48,Liechtenstein,37922
LI,2022-06-25,Cases,161,Liechtenstein,37922
LI,2022-07-02,Cases,121,Liechtenstein,37922
LI,2022-07-09,Cases,206,Liechtenstein,37922
LI,2022-07-16,Cases,194,Liechtenstein,37922
LI,2022-07-23,Cases,143,Liechtenstein,37922
LI,2022-07-30,Cases,200,Liechtenstein,37922
LI,2022-08-06,Cases,127,Liechtenstein,37922
LI,2022-08-13,Cases,102,Liechtenstein,37922
LI,2022-08-20,Cases,78,Liechtenstein,37922
LI,2022-08-27,Cases,101,Liechtenstein,37922
LI,2022-09-03,Cases,97,Liechtenstein,37922
LI,2022-09-10,Cases,102,Liechtenstein,37922
LI,2022-09-17,Cases,134,Liechtenstein,37922
LI,2022-09-24,Cases,71,Liechtenstein,37922
LI,2022-10-01,Cases,223,Liechtenstein,37922
LI,2022-10-08,Cases,364,Liechtenstein,37922
LI,2022-10-15,Cases,248,Liechtenstein,37922
LI,2022-10-22,Cases,184,Liechtenstein,37922
LI,2022-10-29,Cases,98,Liechtenstein,37922
LI,2022-11-05,Cases,56,Liechtenstein,37922
LI,2022-11-12,Cases,87,Liechtenstein,37922
LI,2022-11-19,Cases,65,Liechtenstein,37922
LI,2022-11-26,Cases,59,Liechtenstein,37922
LI,2022-12-03,Cases,110,Liechtenstein,37922
LT,2020-01-25,Cases,0,Lithuania,2827721
LT,2020-02-01,Cases,0,Lithuania,2827721
LT,2020-02-08,Cases,0,Lithuania,2827721
LT,2020-02-15,Cases,0,Lithuania,2827721
LT,2020-02-22,Cases,0,Lithuania,2827721
LT,2020-02-29,Cases,0,Lithuania,2827721
LT,2020-03-07,Cases,0,Lithuania,2827721
LT,2020-03-14,Cases,0,Lithuania,2827721
LT,2020-03-21,Cases,7,Lithuania,2827721
LT,2020-03-28,Cases,220,Lithuania,2827721
LT,2020-04-04,Cases,344,Lithuania,2827721
LT,2020-04-11,Cases,277,Lithuania,2827721
LT,2020-04-18,Cases,178,Lithuania,2827721
LT,2020-04-25,Cases,209,Lithuania,2827721
LT,2020-05-02,Cases,86,Lithuania,2827721
LT,2020-05-09,Cases,65,Lithuania,2827721
LT,2020-05-16,Cases,80,Lithuania,2827721
LT,2020-05-23,Cases,82,Lithuania,2827721
LT,2020-05-30,Cases,54,Lithuania,2827721
LT,2020-06-06,Cases,42,Lithuania,2827721
LT,2020-06-13,Cases,50,Lithuania,2827721
LT,2020-06-20,Cases,34,Lithuania,2827721
LT,2020-06-27,Cases,18,Lithuania,2827721
LT,2020-07-04,Cases,21,Lithuania,2827721
LT,2020-07-11,Cases,34,Lithuania,2827721
LT,2020-07-18,Cases,57,Lithuania,2827721
LT,2020-07-25,Cases,42,Lithuania,2827721
LT,2020-08-01,Cases,132,Lithuania,2827721
LT,2020-08-08,Cases,139,Lithuania,2827721
LT,2020-08-15,Cases,181,Lithuania,2827721
LT,2020-08-22,Cases,223,Lithuania,2827721
LT,2020-08-29,Cases,237,Lithuania,2827721
LT,2020-09-05,Cases,209,Lithuania,2827721
LT,2020-09-12,Cases,276,Lithuania,2827721
LT,2020-09-19,Cases,399,Lithuania,2827721
LT,2020-09-26,Cases,665,Lithuania,2827721
LT,2020-10-03,Cases,794,Lithuania,2827721
LT,2020-10-10,Cases,999,Lithuania,2827721
LT,2020-10-17,Cases,1443,Lithuania,2827721
LT,2020-10-24,Cases,2652,Lithuania,2827721
LT,2020-10-31,Cases,5450,Lithuania,2827721
LT,2020-11-07,Cases,7829,Lithuania,2827721
LT,2020-11-14,Cases,10581,Lithuania,2827721
LT,2020-11-21,Cases,11629,Lithuania,2827721
LT,2020-11-28,Cases,13644,Lithuania,2827721
LT,2020-12-05,Cases,14569,Lithuania,2827721
LT,2020-12-12,Cases,18451,Lithuania,2827721
LT,2020-12-19,Cases,20731,Lithuania,2827721
LT,2020-12-26,Cases,19263,Lithuania,2827721
LT,2021-01-02,Cases,16709,Lithuania,2827721
LT,2021-01-09,Cases,13426,Lithuania,2827721
LT,2021-01-16,Cases,8694,Lithuania,2827721
LT,2021-01-23,Cases,6560,Lithuania,2827721
LT,2021-01-30,Cases,5878,Lithuania,2827721
LT,2021-02-06,Cases,4549,Lithuania,2827721
LT,2021-02-13,Cases,3471,Lithuania,2827721
LT,2021-02-20,Cases,3240,Lithuania,2827721
LT,2021-02-27,Cases,3784,Lithuania,2827721
LT,2021-03-06,Cases,3077,Lithuania,2827721
LT,2021-03-13,Cases,3154,Lithuania,2827721
LT,2021-03-20,Cases,3736,Lithuania,2827721
LT,2021-03-27,Cases,4865,Lithuania,2827721
LT,2021-04-03,Cases,5322,Lithuania,2827721
LT,2021-04-10,Cases,6568,Lithuania,2827721
LT,2021-04-17,Cases,7597,Lithuania,2827721
LT,2021-04-24,Cases,7624,Lithuania,2827721
LT,2021-05-01,Cases,8233,Lithuania,2827721
LT,2021-05-08,Cases,8129,Lithuania,2827721
LT,2021-05-15,Cases,7941,Lithuania,2827721
LT,2021-05-22,Cases,5734,Lithuania,2827721
LT,2021-05-29,Cases,3570,Lithuania,2827721
LT,2021-06-05,Cases,2368,Lithuania,2827721
LT,2021-06-12,Cases,1377,Lithuania,2827721
LT,2021-06-19,Cases,702,Lithuania,2827721
LT,2021-06-26,Cases,333,Lithuania,2827721
LT,2021-07-03,Cases,210,Lithuania,2827721
LT,2021-07-10,Cases,303,Lithuania,2827721
LT,2021-07-17,Cases,502,Lithuania,2827721
LT,2021-07-24,Cases,1105,Lithuania,2827721
LT,2021-07-31,Cases,2041,Lithuania,2827721
LT,2021-08-07,Cases,2927,Lithuania,2827721
LT,2021-08-14,Cases,3731,Lithuania,2827721
LT,2021-08-21,Cases,4057,Lithuania,2827721
LT,2021-08-28,Cases,4058,Lithuania,2827721
LT,2021-09-04,Cases,4726,Lithuania,2827721
LT,2021-09-11,Cases,5685,Lithuania,2827721
LT,2021-09-18,Cases,7625,Lithuania,2827721
LT,2021-09-25,Cases,9019,Lithuania,2827721
LT,2021-10-02,Cases,11549,Lithuania,2827721
LT,2021-10-09,Cases,14416,Lithuania,2827721
LT,2021-10-16,Cases,16700,Lithuania,2827721
LT,2021-10-23,Cases,19400,Lithuania,2827721
LT,2021-10-30,Cases,20930,Lithuania,2827721
LT,2021-11-06,Cases,19312,Lithuania,2827721
LT,2021-11-13,Cases,17208,Lithuania,2827721
LT,2021-11-20,Cases,12695,Lithuania,2827721
LT,2021-11-27,Cases,12617,Lithuania,2827721
LT,2021-12-04,Cases,12060,Lithuania,2827721
LT,2021-12-11,Cases,11661,Lithuania,2827721
LT,2021-12-18,Cases,11515,Lithuania,2827721
LT,2021-12-25,Cases,10163,Lithuania,2827721
LT,2022-01-01,Cases,11376,Lithuania,2827721
LT,2022-01-08,Cases,19686,Lithuania,2827721
LT,2022-01-15,Cases,27170,Lithuania,2827721
LT,2022-01-22,Cases,43841,Lithuania,2827721
LT,2022-01-29,Cases,69022,Lithuania,2827721
LT,2022-02-05,Cases,88908,Lithuania,2827721
LT,2022-02-12,Cases,79426,Lithuania,2827721
LT,2022-02-19,Cases,56595,Lithuania,2827721
LT,2022-02-26,Cases,47901,Lithuania,2827721
LT,2022-03-05,Cases,37459,Lithuania,2827721
LT,2022-03-12,Cases,36247,Lithuania,2827721
LT,2022-03-19,Cases,35757,Lithuania,2827721
LT,2022-03-26,Cases,28050,Lithuania,2827721
LT,2022-04-02,Cases,19517,Lithuania,2827721
LT,2022-04-09,Cases,13091,Lithuania,2827721
LT,2022-04-16,Cases,9557,Lithuania,2827721
LT,2022-04-23,Cases,6438,Lithuania,2827721
LT,2022-04-30,Cases,4700,Lithuania,2827721
LT,2022-05-07,Cases,1537,Lithuania,2827721
LT,2022-05-14,Cases,1182,Lithuania,2827721
LT,2022-05-21,Cases,1039,Lithuania,2827721
LT,2022-05-28,Cases,916,Lithuania,2827721
LT,2022-06-04,Cases,872,Lithuania,2827721
LT,2022-06-11,Cases,1095,Lithuania,2827721
LT,2022-06-18,Cases,1294,Lithuania,2827721
LT,2022-06-25,Cases,1524,Lithuania,2827721
LT,2022-07-02,Cases,2608,Lithuania,2827721
LT,2022-07-09,Cases,2892,Lithuania,2827721
LT,2022-07-16,Cases,4537,Lithuania,2827721
LT,2022-07-23,Cases,6215,Lithuania,2827721
LT,2022-07-30,Cases,7596,Lithuania,2827721
LT,2022-08-06,Cases,8412,Lithuania,2827721
LT,2022-08-13,Cases,8567,Lithuania,2827721
LT,2022-08-20,Cases,8388,Lithuania,2827721
LT,2022-08-27,Cases,6794,Lithuania,2827721
LT,2022-09-03,Cases,5297,Lithuania,2827721
LT,2022-09-10,Cases,5738,Lithuania,2827721
LT,2022-09-17,Cases,8752,Lithuania,2827721
LT,2022-09-24,Cases,8703,Lithuania,2827721
LT,2022-10-01,Cases,7258,Lithuania,2827721
LT,2022-10-08,Cases,5614,Lithuania,2827721
LT,2022-10-15,Cases,4612,Lithuania,2827721
LT,2022-10-22,Cases,3646,Lithuania,2827721
LT,2022-10-29,Cases,2892,Lithuania,2827721
LT,2022-11-05,Cases,1756,Lithuania,2827721
LT,2022-11-12,Cases,1737,Lithuania,2827721
LT,2022-11-19,Cases,1543,Lithuania,2827721
LT,2022-11-26,Cases,1821,Lithuania,2827721
LT,2022-12-03,Cases,2645,Lithuania,2827721
LU,2020-01-25,Cases,0,Luxembourg,599449
LU,2020-02-01,Cases,0,Luxembourg,599449
LU,2020-02-08,Cases,0,Luxembourg,599449
LU,2020-02-15,Cases,0,Luxembourg,599449
LU,2020-02-22,Cases,0,Luxembourg,599449
LU,2020-02-29,Cases,1,Luxembourg,599449
LU,2020-03-07,Cases,1,Luxembourg,599449
LU,2020-03-14,Cases,49,Luxembourg,599449
LU,2020-03-21,Cases,619,Luxembourg,599449
LU,2020-03-28,Cases,1161,Luxembourg,599449
LU,2020-04-04,Cases,898,Luxembourg,599449
LU,2020-04-11,Cases,541,Luxembourg,599449
LU,2020-04-18,Cases,267,Luxembourg,599449
LU,2020-04-25,Cases,174,Luxembourg,599449
LU,2020-05-02,Cases,101,Luxembourg,599449
LU,2020-05-09,Cases,65,Luxembourg,599449
LU,2020-05-16,Cases,53,Luxembourg,599449
LU,2020-05-23,Cases,60,Luxembourg,599449
LU,2020-05-30,Cases,26,Luxembourg,599449
LU,2020-06-06,Cases,19,Luxembourg,599449
LU,2020-06-13,Cases,28,Luxembourg,599449
LU,2020-06-20,Cases,42,Luxembourg,599449
LU,2020-06-27,Cases,112,Luxembourg,599449
LU,2020-07-04,Cases,259,Luxembourg,599449
LU,2020-07-11,Cases,366,Luxembourg,599449
LU,2020-07-18,Cases,641,Luxembourg,599449
LU,2020-07-25,Cases,706,Luxembourg,599449
LU,2020-08-01,Cases,604,Luxembourg,599449
LU,2020-08-08,Cases,376,Luxembourg,599449
LU,2020-08-15,Cases,270,Luxembourg,599449
LU,2020-08-22,Cases,323,Luxembourg,599449
LU,2020-08-29,Cases,-1137,Luxembourg,599449
LU,2020-09-05,Cases,271,Luxembourg,599449
LU,2020-09-12,Cases,263,Luxembourg,599449
LU,2020-09-19,Cases,559,Luxembourg,599449
LU,2020-09-26,Cases,515,Luxembourg,599449
LU,2020-10-03,Cases,476,Luxembourg,599449
LU,2020-10-10,Cases,805,Luxembourg,599449
LU,2020-10-17,Cases,957,Luxembourg,599449
LU,2020-10-24,Cases,2380,Luxembourg,599449
LU,2020-10-31,Cases,4283,Luxembourg,599449
LU,2020-11-07,Cases,4672,Luxembourg,599449
LU,2020-11-14,Cases,4125,Luxembourg,599449
LU,2020-11-21,Cases,3831,Luxembourg,599449
LU,2020-11-28,Cases,3647,Luxembourg,599449
LU,2020-12-05,Cases,3608,Luxembourg,599449
LU,2020-12-12,Cases,3738,Luxembourg,599449
LU,2020-12-19,Cases,2973,Luxembourg,599449
LU,2020-12-26,Cases,1481,Luxembourg,599449
LU,2021-01-02,Cases,1206,Luxembourg,599449
LU,2021-01-09,Cases,1329,Luxembourg,599449
LU,2021-01-16,Cases,886,Luxembourg,599449
LU,2021-01-23,Cases,808,Luxembourg,599449
LU,2021-01-30,Cases,950,Luxembourg,599449
LU,2021-02-06,Cases,1124,Luxembourg,599449
LU,2021-02-13,Cases,1027,Luxembourg,599449
LU,2021-02-20,Cases,1243,Luxembourg,599449
LU,2021-02-27,Cases,1328,Luxembourg,599449
LU,2021-03-06,Cases,1186,Luxembourg,599449
LU,2021-03-13,Cases,1207,Luxembourg,599449
LU,2021-03-20,Cases,1452,Luxembourg,599449
LU,2021-03-27,Cases,1510,Luxembourg,599449
LU,2021-04-03,Cases,1640,Luxembourg,599449
LU,2021-04-10,Cases,1362,Luxembourg,599449
LU,2021-04-17,Cases,1279,Luxembourg,599449
LU,2021-04-24,Cases,1261,Luxembourg,599449
LU,2021-05-01,Cases,1198,Luxembourg,599449
LU,2021-05-08,Cases,948,Luxembourg,599449
LU,2021-05-15,Cases,769,Luxembourg,599449
LU,2021-05-22,Cases,623,Luxembourg,599449
LU,2021-05-29,Cases,285,Luxembourg,599449
LU,2021-06-05,Cases,352,Luxembourg,599449
LU,2021-06-12,Cases,224,Luxembourg,599449
LU,2021-06-19,Cases,110,Luxembourg,599449
LU,2021-06-26,Cases,84,Luxembourg,599449
LU,2021-07-03,Cases,431,Luxembourg,599449
LU,2021-07-10,Cases,979,Luxembourg,599449
LU,2021-07-17,Cases,749,Luxembourg,599449
LU,2021-07-24,Cases,653,Luxembourg,599449
LU,2021-07-31,Cases,458,Luxembourg,599449
LU,2021-08-07,Cases,392,Luxembourg,599449
LU,2021-08-14,Cases,333,Luxembourg,599449
LU,2021-08-21,Cases,390,Luxembourg,599449
LU,2021-08-28,Cases,532,Luxembourg,599449
LU,2021-09-04,Cases,585,Luxembourg,599449
LU,2021-09-11,Cases,530,Luxembourg,599449
LU,2021-09-18,Cases,557,Luxembourg,599449
LU,2021-09-25,Cases,573,Luxembourg,599449
LU,2021-10-02,Cases,564,Luxembourg,599449
LU,2021-10-09,Cases,692,Luxembourg,599449
LU,2021-10-16,Cases,702,Luxembourg,599449
LU,2021-10-23,Cases,883,Luxembourg,599449
LU,2021-10-30,Cases,1080,Luxembourg,599449
LU,2021-11-06,Cases,1159,Luxembourg,599449
LU,2021-11-13,Cases,1406,Luxembourg,599449
LU,2021-11-20,Cases,1712,Luxembourg,599449
LU,2021-11-27,Cases,2148,Luxembourg,599449
LU,2021-12-04,Cases,2666,Luxembourg,599449
LU,2021-12-11,Cases,2655,Luxembourg,599449
LU,2021-12-18,Cases,2679,Luxembourg,599449
LU,2021-12-25,Cases,2875,Luxembourg,599449
LU,2022-01-01,Cases,4783,Luxembourg,599449
LU,2022-01-08,Cases,8437,Luxembourg,599449
LU,2022-01-15,Cases,11137,Luxembourg,599449
LU,2022-01-22,Cases,14230,Luxembourg,599449
LU,2022-01-29,Cases,15865,Luxembourg,599449
LU,2022-02-05,Cases,12523,Luxembourg,599449
LU,2022-02-12,Cases,7461,Luxembourg,599449
LU,2022-02-19,Cases,3953,Luxembourg,599449
LU,2022-02-26,Cases,4531,Luxembourg,599449
LU,2022-03-05,Cases,4457,Luxembourg,599449
LU,2022-03-12,Cases,5604,Luxembourg,599449
LU,2022-03-19,Cases,7238,Luxembourg,599449
LU,2022-03-26,Cases,9021,Luxembourg,599449
LU,2022-04-02,Cases,8756,Luxembourg,599449
LU,2022-04-09,Cases,6687,Luxembourg,599449
LU,2022-04-16,Cases,5645,Luxembourg,599449
LU,2022-04-23,Cases,4655,Luxembourg,599449
LU,2022-04-30,Cases,3890,Luxembourg,599449
LU,2022-05-07,Cases,3304,Luxembourg,599449
LU,2022-05-14,Cases,3022,Luxembourg,599449
LU,2022-05-21,Cases,2160,Luxembourg,599449
LU,2022-05-28,Cases,1197,Luxembourg,599449
LU,2022-06-04,Cases,1433,Luxembourg,599449
LU,2022-06-11,Cases,2901,Luxembourg,599449
LU,2022-06-18,Cases,2992,Luxembourg,599449
LU,2022-06-25,Cases,3602,Luxembourg,599449
LU,2022-07-02,Cases,6104,Luxembourg,599449
LU,2022-07-09,Cases,5559,Luxembourg,599449
LU,2022-07-16,Cases,5382,Luxembourg,599449
LU,2022-07-23,Cases,4005,Luxembourg,599449
LU,2022-07-30,Cases,2735,Luxembourg,599449
LU,2022-08-06,Cases,1469,Luxembourg,599449
LU,2022-08-13,Cases,1210,Luxembourg,599449
LU,2022-08-20,Cases,621,Luxembourg,599449
LU,2022-08-27,Cases,737,Luxembourg,599449
LU,2022-09-03,Cases,2369,Luxembourg,599449
LU,2022-09-10,Cases,0,Luxembourg,599449
LU,2022-09-17,Cases,63,Luxembourg,599449
LU,2022-09-24,Cases,1110,Luxembourg,599449
LU,2022-10-01,Cases,1927,Luxembourg,599449
LU,2022-10-08,Cases,2995,Luxembourg,599449
LU,2022-10-15,Cases,3004,Luxembourg,599449
LU,2022-10-22,Cases,2342,Luxembourg,599449
LU,2022-10-29,Cases,1932,Luxembourg,599449
LU,2022-11-05,Cases,994,Luxembourg,599449
LU,2022-11-12,Cases,546,Luxembourg,599449
LU,2022-11-19,Cases,1391,Luxembourg,599449
LU,2022-11-26,Cases,1177,Luxembourg,599449
LU,2022-12-03,Cases,1151,Luxembourg,599449
LV,2020-01-25,Cases,0,Latvia,1940740
LV,2020-02-01,Cases,0,Latvia,1940740
LV,2020-02-08,Cases,0,Latvia,1940740
LV,2020-02-15,Cases,0,Latvia,1940740
LV,2020-02-22,Cases,0,Latvia,1940740
LV,2020-02-29,Cases,0,Latvia,1940740
LV,2020-03-07,Cases,1,Latvia,1940740
LV,2020-03-14,Cases,25,Latvia,1940740
LV,2020-03-21,Cases,98,Latvia,1940740
LV,2020-03-28,Cases,181,Latvia,1940740
LV,2020-04-04,Cases,204,Latvia,1940740
LV,2020-04-11,Cases,121,Latvia,1940740
LV,2020-04-18,Cases,82,Latvia,1940740
LV,2020-04-25,Cases,92,Latvia,1940740
LV,2020-05-02,Cases,67,Latvia,1940740
LV,2020-05-09,Cases,59,Latvia,1940740
LV,2020-05-16,Cases,67,Latvia,1940740
LV,2020-05-23,Cases,49,Latvia,1940740
LV,2020-05-30,Cases,19,Latvia,1940740
LV,2020-06-06,Cases,21,Latvia,1940740
LV,2020-06-13,Cases,11,Latvia,1940740
LV,2020-06-20,Cases,14,Latvia,1940740
LV,2020-06-27,Cases,4,Latvia,1940740
LV,2020-07-04,Cases,8,Latvia,1940740
LV,2020-07-11,Cases,50,Latvia,1940740
LV,2020-07-18,Cases,16,Latvia,1940740
LV,2020-07-25,Cases,17,Latvia,1940740
LV,2020-08-01,Cases,32,Latvia,1940740
LV,2020-08-08,Cases,50,Latvia,1940740
LV,2020-08-15,Cases,27,Latvia,1940740
LV,2020-08-22,Cases,18,Latvia,1940740
LV,2020-08-29,Cases,48,Latvia,1940740
LV,2020-09-05,Cases,44,Latvia,1940740
LV,2020-09-12,Cases,39,Latvia,1940740
LV,2020-09-19,Cases,51,Latvia,1940740
LV,2020-09-26,Cases,139,Latvia,1940740
LV,2020-10-03,Cases,365,Latvia,1940740
LV,2020-10-10,Cases,577,Latvia,1940740
LV,2020-10-17,Cases,796,Latvia,1940740
LV,2020-10-24,Cases,1075,Latvia,1940740
LV,2020-10-31,Cases,1427,Latvia,1940740
LV,2020-11-07,Cases,1986,Latvia,1940740
LV,2020-11-14,Cases,2351,Latvia,1940740
LV,2020-11-21,Cases,2513,Latvia,1940740
LV,2020-11-28,Cases,3817,Latvia,1940740
LV,2020-12-05,Cases,4226,Latvia,1940740
LV,2020-12-12,Cases,4259,Latvia,1940740
LV,2020-12-19,Cases,5251,Latvia,1940740
LV,2020-12-26,Cases,5522,Latvia,1940740
LV,2021-01-02,Cases,6110,Latvia,1940740
LV,2021-01-09,Cases,7023,Latvia,1940740
LV,2021-01-16,Cases,6145,Latvia,1940740
LV,2021-01-23,Cases,5399,Latvia,1940740
LV,2021-01-30,Cases,5212,Latvia,1940740
LV,2021-02-06,Cases,5612,Latvia,1940740
LV,2021-02-13,Cases,4962,Latvia,1940740
LV,2021-02-20,Cases,4827,Latvia,1940740
LV,2021-02-27,Cases,4701,Latvia,1940740
LV,2021-03-06,Cases,4199,Latvia,1940740
LV,2021-03-13,Cases,3475,Latvia,1940740
LV,2021-03-20,Cases,3665,Latvia,1940740
